playerName,round,position,action,potSize,winProb,aggression
horseplay,Flop,0,br,14,0.7623,0.3792
sallen,Flop,1,br,18,0.9206,0.4667
horseplay,Flop,0,ck,20,0.7623,0.3792
horseplay,Turn,0,ck,20,0.5656,0.3792
sallen,Turn,1,br,22,0.8651,0.4667
horseplay,Turn,0,ck,24,0.5656,0.3792
horseplay,River,0,ck,24,0.6727,0.3792
sallen,River,1,br,26,0.8697,0.4667
horseplay,River,0,ck,28,0.6727,0.3792
sallen,Preflop,0,ck,4,0.5125,0.4286
horseplay,Preflop,1,ck,4,0.3965,0.3787
sallen,Flop,0,ck,4,0.4124,0.4286
horseplay,Flop,1,br,6,0.6696,0.3787
sallen,Flop,0,ck,8,0.4123,0.4286
sallen,Turn,0,ck,8,0.2898,0.4286
horseplay,Turn,1,ck,8,0.6273,0.3787
sallen,River,0,br,10,0.5364,0.4286
horseplay,River,1,ck,12,0.6061,0.3787
horseplay,Preflop,0,br,6,0.8211,0.3777
sallen,Preflop,1,ck,8,0.5385,0.4474
horseplay,Flop,0,br,10,0.76,0.3777
sallen,Flop,1,br,14,0.8112,0.4474
horseplay,Flop,0,ck,16,0.76,0.3777
horseplay,Turn,0,ck,16,0.6482,0.3777
sallen,Turn,1,br,18,0.7105,0.4474
horseplay,Turn,0,ck,20,0.6482,0.3777
horseplay,River,0,ck,20,0.6152,0.3777
sallen,River,1,ck,20,0.6798,0.4474
horseplay,Preflop,0,ck,4,0.5167,0.3816
sallen,Preflop,1,br,6,0.4938,0.439
horseplay,Preflop,0,ck,8,0.5167,0.3816
horseplay,Flop,0,br,10,0.4176,0.3816
sallen,Flop,1,ck,12,0.458,0.439
horseplay,Turn,0,br,14,0.4582,0.3816
sallen,Turn,1,ck,16,0.424,0.439
horseplay,River,0,br,18,0.7515,0.3816
sallen,River,1,ck,20,0.3646,0.439
sallen,Preflop,0,ck,4,0.4842,0.4222
horseplay,Preflop,1,ck,4,0.4571,0.3798
sallen,Flop,0,ck,4,0.3847,0.4222
horseplay,Flop,1,ck,4,0.3282,0.3798
sallen,Turn,0,ck,4,0.373,0.4222
horseplay,Turn,1,ck,4,0.3286,0.3798
sallen,River,0,br,6,0.203,0.4222
horseplay,River,1,br,10,0.801,0.3798
sallen,River,0,ck,12,0.203,0.4222
horseplay,Preflop,0,br,6,0.3572,0.3904
sallen,Preflop,1,ck,8,0.3853,0.42
horseplay,Flop,0,br,10,0.9063,0.3904
sallen,Flop,1,ck,12,0.6588,0.42
horseplay,Turn,0,br,14,0.9587,0.3904
sallen,Turn,1,ck,16,0.6099,0.42
horseplay,River,0,br,18,0.9717,0.3904
sallen,River,1,br,22,0.9495,0.42
horseplay,River,0,br,26,0.9717,0.3904
sallen,River,1,br,30,0.9495,0.42
horseplay,River,0,ck,32,0.9717,0.3904
horseplay,Preflop,0,br,6,0.6156,0.3906
sallen,Preflop,1,ck,8,0.3492,0.4151
horseplay,Flop,0,br,10,0.4944,0.3906
sallen,Flop,1,ck,12,0.5603,0.4151
horseplay,Turn,0,ck,12,0.4466,0.3906
sallen,Turn,1,br,14,0.5053,0.4151
horseplay,Turn,0,ck,16,0.4466,0.3906
horseplay,River,0,ck,16,0.3606,0.3906
sallen,River,1,ck,16,0.4384,0.4151
horseplay,Preflop,0,br,6,0.4857,0.3987
sallen,Preflop,1,ck,8,0.5863,0.3929
horseplay,Flop,0,br,10,0.3466,0.3987
sallen,Flop,1,ck,12,0.7904,0.3929
horseplay,Turn,0,br,14,0.2735,0.3987
sallen,Turn,1,ck,16,0.8423,0.3929
horseplay,River,0,br,18,0.1545,0.3987
sallen,River,1,ck,20,0.8374,0.3929
sallen,Preflop,0,ck,4,0.615,0.3934
horseplay,Preflop,1,br,6,0.5849,0.398
sallen,Preflop,0,ck,8,0.615,0.3934
sallen,Flop,0,br,10,0.6887,0.3934
horseplay,Flop,1,ck,12,0.4537,0.398
sallen,Turn,0,ck,12,0.6364,0.3934
horseplay,Turn,1,ck,12,0.4581,0.398
sallen,River,0,br,14,0.6071,0.3934
horseplay,River,1,ck,16,0.4939,0.398
horseplay,Preflop,1,br,10,0.5944,0.4032
horseplay,Preflop,1,ck,16,0.5944,0.4032
horseplay,Flop,1,br,22,0.8378,0.4032
horseplay,Flop,1,ck,28,0.8379,0.4032
horseplay,Turn,1,br,34,0.8887,0.4032
horseplay,River,1,br,42,0.9475,0.4032
beauzeau,Preflop,0,ck,4,0.635,0.8182
horseplay,Preflop,1,ck,4,0.4865,0.4013
beauzeau,Flop,0,br,6,0.5186,0.8182
horseplay,Flop,1,ck,8,0.6416,0.4013
beauzeau,Turn,0,br,10,0.5258,0.8182
horseplay,Turn,1,ck,12,0.6526,0.4013
beauzeau,River,0,br,14,0.6697,0.8182
horseplay,River,1,br,18,0.9091,0.4013
beauzeau,River,0,ck,20,0.6697,0.8182
geg,Preflop,0,br,6,0.6043,0.2414
Shazam,Preflop,1,ck,8,0.4386,0.25
geg,Flop,0,ck,8,0.5518,0.2414
Shazam,Flop,1,br,10,0.7632,0.25
geg,Flop,0,ck,12,0.5517,0.2414
geg,Turn,0,ck,12,0.5242,0.2414
Shazam,Turn,1,ck,12,0.9429,0.25
geg,River,0,ck,12,0.3808,0.2414
Shazam,River,1,br,14,0.9414,0.25
geg,River,0,ck,16,0.3808,0.2414
Jime1,Preflop,0,ck,4,0.5587,0.3714
Jime1,Preflop,0,ck,8,0.5587,0.3714
Jime1,Flop,0,ck,8,0.8172,0.3714
Jime1,Flop,0,br,14,0.8172,0.3714
Jime1,Turn,0,br,18,0.8521,0.3714
Jime1,River,0,br,22,0.8758,0.3714
wsk,Preflop,0,ck,4,0.5574,0.4789
leo,Preflop,1,ck,4,0.5125,0.5806
wsk,Flop,0,br,6,0.5474,0.4789
leo,Flop,1,br,10,0.8181,0.5806
wsk,Flop,0,ck,12,0.5475,0.4789
wsk,Turn,0,br,14,0.9365,0.4789
leo,Turn,1,br,18,0.8161,0.5806
wsk,Turn,0,br,22,0.9365,0.4789
leo,Turn,1,ck,24,0.8161,0.5806
wsk,River,0,br,26,0.9434,0.4789
leo,River,1,ck,28,0.9515,0.5806
wsk,Preflop,0,ck,4,0.4899,0.4737
leo,Preflop,1,ck,4,0.5473,0.5714
wsk,Flop,0,ck,4,0.8115,0.4737
leo,Flop,1,ck,4,0.9493,0.5714
wsk,Turn,0,br,6,0.82,0.4737
leo,Turn,1,br,10,0.968,0.5714
wsk,Turn,0,ck,12,0.82,0.4737
wsk,River,0,br,14,0.8545,0.4737
leo,River,1,br,18,0.9818,0.5714
wsk,River,0,ck,20,0.8545,0.4737
leo,Preflop,0,ck,4,0.5679,0.5366
wsk,Preflop,1,ck,4,0.5125,0.4815
leo,Flop,0,ck,4,0.8935,0.5366
wsk,Flop,1,br,6,0.8203,0.4815
leo,Flop,0,ck,8,0.8936,0.5366
leo,Turn,0,ck,8,0.8856,0.5366
wsk,Turn,1,br,10,0.8378,0.4815
leo,Turn,0,br,14,0.8856,0.5366
wsk,Turn,1,ck,16,0.8378,0.4815
leo,River,0,br,18,0.9657,0.5366
wsk,River,1,br,22,0.9535,0.4815
leo,River,0,ck,24,0.9657,0.5366
wsk,Preflop,0,ck,4,0.408,0.4588
wsk,Flop,0,ck,4,0.2705,0.4588
wsk,Turn,0,ck,4,0.2221,0.4588
wsk,River,0,ck,4,0.5404,0.4588
wsk,Preflop,0,ck,4,0.635,0.4396
wsk,Preflop,0,br,10,0.635,0.4396
wsk,Flop,0,ck,12,0.5684,0.4396
wsk,Turn,0,ck,12,0.8835,0.4396
wsk,Turn,0,ck,16,0.8835,0.4396
wsk,River,0,ck,16,0.8475,0.4396
leo,Preflop,0,ck,4,0.5574,0.4615
wsk,Preflop,1,ck,4,0.3566,0.4316
leo,Flop,0,ck,4,0.4161,0.4615
wsk,Flop,1,ck,4,0.2037,0.4316
leo,Turn,0,ck,4,0.3808,0.4615
wsk,Turn,1,ck,4,0.5272,0.4316
leo,River,0,ck,4,0.3051,0.4615
wsk,River,1,br,6,0.8505,0.4316
leo,River,0,ck,8,0.3051,0.4615
wsk,Preflop,0,ck,4,0.4699,0.4059
leo,Preflop,1,br,6,0.6058,0.4727
wsk,Preflop,0,ck,8,0.4699,0.4059
wsk,Flop,0,ck,8,0.2948,0.4059
leo,Flop,1,ck,8,0.6492,0.4727
wsk,Turn,0,ck,8,0.3441,0.4059
leo,Turn,1,br,10,0.5046,0.4727
wsk,Turn,0,ck,12,0.3441,0.4059
wsk,River,0,ck,12,0.1303,0.4059
leo,River,1,ck,12,0.3848,0.4727
leo,Preflop,0,ck,4,0.4571,0.4516
wsk,Preflop,1,ck,4,0.35,0.4245
leo,Flop,0,br,6,0.6833,0.4516
wsk,Flop,1,br,10,0.8358,0.4245
leo,Flop,0,ck,12,0.6833,0.4516
leo,Turn,0,ck,12,0.6764,0.4516
wsk,Turn,1,br,14,0.8642,0.4245
leo,Turn,0,ck,16,0.6764,0.4516
leo,River,0,ck,16,0.9182,0.4516
wsk,River,1,br,18,0.9939,0.4245
leo,River,0,br,22,0.9182,0.4516
wsk,River,1,br,26,0.9939,0.4245
leo,River,0,ck,28,0.9182,0.4516
leo,Preflop,0,ck,4,0.5584,0.4394
wsk,Preflop,1,ck,4,0.3474,0.4128
leo,Flop,0,ck,4,0.4994,0.4394
wsk,Flop,1,ck,4,0.5647,0.4128
leo,Turn,0,ck,4,0.6976,0.4394
wsk,Turn,1,ck,4,0.4979,0.4128
leo,River,0,br,6,0.9657,0.4394
wsk,River,1,ck,8,0.6101,0.4128
leo,Preflop,0,br,6,0.5252,0.4429
wsk,Preflop,1,ck,8,0.3119,0.4018
leo,Flop,0,ck,8,0.366,0.4429
wsk,Flop,1,ck,8,0.5293,0.4018
leo,Turn,0,ck,8,0.3422,0.4429
wsk,Turn,1,ck,8,0.5602,0.4018
leo,River,0,br,10,0.6495,0.4429
wsk,River,1,ck,12,0.498,0.4018
wsk,Preflop,0,ck,4,0.5385,0.3898
leo,Preflop,1,br,6,0.5411,0.4521
wsk,Preflop,0,ck,8,0.5385,0.3898
wsk,Flop,0,ck,8,0.4539,0.3898
leo,Flop,1,ck,8,0.75,0.4521
wsk,Turn,0,br,10,0.5417,0.3898
leo,Turn,1,br,14,0.7301,0.4521
wsk,Turn,0,ck,16,0.5417,0.3898
wsk,River,0,ck,16,0.4657,0.3898
leo,River,1,ck,16,0.7242,0.4521
wsk,Preflop,0,ck,4,0.35,0.3871
leo,Preflop,1,br,6,0.6871,0.4605
wsk,Preflop,0,ck,8,0.35,0.3871
wsk,Flop,0,br,10,0.2817,0.3871
leo,Flop,1,br,14,0.6788,0.4605
wsk,Flop,0,ck,16,0.2817,0.3871
wsk,Turn,0,br,18,0.3028,0.3871
leo,Turn,1,ck,20,0.6892,0.4605
wsk,River,0,ck,20,0.397,0.3871
leo,River,1,ck,20,0.6859,0.4605
wsk,Preflop,0,ck,4,0.4857,0.3692
leo,Preflop,1,br,6,0.6531,0.4684
wsk,Preflop,0,ck,8,0.4857,0.3692
wsk,Flop,0,ck,8,0.3403,0.3692
leo,Flop,1,ck,8,0.5591,0.4684
wsk,Turn,0,ck,8,0.3517,0.3692
leo,Turn,1,br,10,0.6476,0.4684
wsk,Turn,0,ck,12,0.3517,0.3692
wsk,River,0,ck,12,0.7313,0.3692
leo,River,1,ck,12,0.6354,0.4684
leo,Preflop,0,br,6,0.569,0.4767
wsk,Preflop,1,br,10,0.8493,0.3806
leo,Preflop,0,ck,12,0.569,0.4767
leo,Flop,0,ck,12,0.9646,0.4767
wsk,Flop,1,br,14,0.8902,0.3806
leo,Flop,0,ck,16,0.9646,0.4767
leo,Turn,0,br,18,0.9602,0.4767
wsk,Turn,1,br,22,0.8882,0.3806
leo,Turn,0,br,26,0.9602,0.4767
wsk,Turn,1,ck,28,0.8882,0.3806
leo,River,0,br,30,0.9737,0.4767
wsk,River,1,ck,32,0.903,0.3806
wsk,Preflop,0,ck,4,0.4692,0.3913
leo,Preflop,1,ck,4,0.4337,0.4607
wsk,Flop,0,br,6,0.891,0.3913
leo,Flop,1,ck,8,0.7263,0.4607
wsk,Turn,0,br,10,0.9861,0.3913
leo,Turn,1,ck,12,0.7107,0.4607
wsk,River,0,br,14,0.9929,0.3913
leo,River,1,ck,16,0.7434,0.4607
wsk,Preflop,0,ck,4,0.4185,0.3803
leo,Preflop,1,ck,4,0.4772,0.4457
wsk,Flop,0,ck,4,0.2863,0.3803
leo,Flop,1,ck,4,0.3724,0.4457
wsk,Turn,0,ck,4,0.2191,0.3803
leo,Turn,1,ck,4,0.436,0.4457
wsk,River,0,ck,4,0.5192,0.3803
leo,River,1,ck,4,0.2374,0.4457
leo,Preflop,0,ck,4,0.564,0.433
wsk,Preflop,1,ck,4,0.4013,0.3767
leo,Flop,0,ck,4,0.5206,0.433
wsk,Flop,1,ck,4,0.2843,0.3767
leo,Turn,0,ck,4,0.4163,0.433
wsk,Turn,1,ck,4,0.2805,0.3767
leo,River,0,ck,4,0.8576,0.433
wsk,River,1,br,6,0.1909,0.3767
leo,River,0,br,10,0.8576,0.433
wsk,River,1,ck,12,0.1909,0.3767
wsk,Preflop,0,ck,4,0.627,0.375
leo,Preflop,1,br,6,0.6156,0.44
wsk,Preflop,0,ck,8,0.627,0.375
wsk,Flop,0,br,10,0.938,0.375
leo,Flop,1,ck,12,0.8396,0.44
wsk,Turn,0,br,14,0.9379,0.375
leo,Turn,1,br,18,0.836,0.44
wsk,Turn,0,ck,20,0.9379,0.375
wsk,River,0,ck,20,0.7889,0.375
leo,River,1,ck,20,0.6879,0.44
wsk,Preflop,0,ck,4,0.5229,0.3797
leo,Preflop,1,br,6,0.7963,0.4423
wsk,Preflop,0,ck,8,0.5229,0.3797
wsk,Flop,0,br,10,0.8912,0.3797
leo,Flop,1,ck,12,0.7472,0.4423
wsk,Turn,0,br,14,0.8578,0.3797
leo,Turn,1,br,18,0.7084,0.4423
wsk,Turn,0,br,22,0.8578,0.3797
leo,Turn,1,ck,24,0.7084,0.4423
wsk,River,0,ck,24,0.8303,0.3797
leo,River,1,ck,24,0.7434,0.4423
leo,Preflop,0,ck,4,0.4938,0.4545
wsk,Preflop,1,ck,4,0.5473,0.3804
leo,Flop,0,ck,4,0.466,0.4545
wsk,Flop,1,ck,4,0.6119,0.3804
leo,Turn,0,br,6,0.9583,0.4545
wsk,Turn,1,br,10,0.886,0.3804
leo,Turn,0,br,14,0.9583,0.4545
wsk,Turn,1,br,18,0.886,0.3804
leo,Turn,0,br,22,0.9583,0.4545
wsk,Turn,1,ck,24,0.886,0.3804
leo,River,0,br,26,0.9788,0.4545
wsk,River,1,ck,28,0.9636,0.3804
leo,Preflop,0,ck,4,0.5045,0.4386
wsk,Preflop,1,ck,4,0.4204,0.3735
leo,Flop,0,ck,4,0.412,0.4386
wsk,Flop,1,ck,4,0.3998,0.3735
leo,Turn,0,ck,4,0.4458,0.4386
wsk,Turn,1,ck,4,0.4549,0.3735
leo,River,0,ck,4,0.3576,0.4386
wsk,River,1,ck,4,0.3576,0.3735
leo,Preflop,0,ck,4,0.4971,0.4407
wsk,Preflop,1,ck,4,0.5473,0.3669
leo,Flop,0,ck,4,0.7369,0.4407
wsk,Flop,1,ck,4,0.4952,0.3669
leo,Turn,0,br,6,0.7278,0.4407
wsk,Turn,1,ck,8,0.6283,0.3669
leo,River,0,br,10,0.9424,0.4407
wsk,River,1,ck,12,0.5707,0.3669
leo,Preflop,0,ck,4,0.5283,0.4262
wsk,Preflop,1,ck,4,0.5207,0.3605
leo,Flop,0,ck,4,0.4542,0.4262
wsk,Flop,1,ck,4,0.4096,0.3605
leo,Turn,0,ck,4,0.3773,0.4262
wsk,Turn,1,ck,4,0.2706,0.3605
leo,River,0,ck,4,0.2091,0.4262
wsk,River,1,ck,4,0.1061,0.3605
leo,Preflop,0,ck,4,0.635,0.4062
wsk,Preflop,1,ck,4,0.5633,0.3693
leo,Flop,0,ck,4,0.5083,0.4062
wsk,Flop,1,br,6,0.6511,0.3693
leo,Flop,0,ck,8,0.5083,0.4062
leo,Turn,0,ck,8,0.5582,0.4062
wsk,Turn,1,br,10,0.6231,0.3693
leo,Turn,0,ck,12,0.5582,0.4062
leo,River,0,ck,12,0.5061,0.4062
wsk,River,1,br,14,0.4455,0.3693
leo,River,0,ck,16,0.5061,0.4062
wsk,Preflop,0,ck,4,0.5341,0.3611
leo,Preflop,1,ck,4,0.4296,0.3969
wsk,Flop,0,ck,4,0.4197,0.3611
leo,Flop,1,ck,4,0.3452,0.3969
wsk,Turn,0,ck,4,0.3399,0.3611
leo,Turn,1,ck,4,0.2579,0.3969
wsk,River,0,ck,4,0.6525,0.3611
leo,River,1,ck,4,0.1465,0.3969
wsk,Preflop,0,ck,4,0.5574,0.3617
leo,Preflop,1,br,6,0.4568,0.4148
wsk,Preflop,0,ck,8,0.5574,0.3617
wsk,Flop,0,br,10,0.5991,0.3617
leo,Flop,1,br,14,0.4458,0.4148
wsk,Flop,0,ck,16,0.5991,0.3617
wsk,Turn,0,ck,16,0.5058,0.3617
leo,Turn,1,br,18,0.8971,0.4148
wsk,Turn,0,ck,20,0.5058,0.3617
wsk,River,0,br,22,0.9222,0.3617
leo,River,1,br,26,0.9717,0.4148
wsk,River,0,br,30,0.9222,0.3617
leo,River,1,ck,32,0.9717,0.4148
leo,Preflop,0,ck,4,0.564,0.3972
wsk,Preflop,1,ck,4,0.4772,0.3698
leo,Flop,0,ck,4,0.6025,0.3972
wsk,Flop,1,br,6,0.5506,0.3698
leo,Flop,0,ck,8,0.6026,0.3972
leo,Turn,0,ck,8,0.6125,0.3972
wsk,Turn,1,br,10,0.7603,0.3698
leo,Turn,0,ck,12,0.6125,0.3972
leo,River,0,ck,12,0.6535,0.3972
wsk,River,1,br,14,0.7222,0.3698
leo,River,0,ck,16,0.6535,0.3972
wsk,Preflop,0,br,6,0.605,0.3618
leo,Preflop,1,br,10,0.605,0.4097
wsk,Preflop,0,ck,12,0.605,0.3618
wsk,Flop,0,ck,12,0.5431,0.3618
leo,Flop,1,br,14,0.709,0.4097
wsk,Flop,0,ck,16,0.5431,0.3618
wsk,Turn,0,ck,16,0.8479,0.3618
leo,Turn,1,br,18,0.8836,0.4097
wsk,Turn,0,ck,20,0.8479,0.3618
wsk,River,0,ck,20,0.7354,0.3618
leo,River,1,ck,20,0.7354,0.4097
leo,Preflop,0,br,6,0.8211,0.4133
wsk,Preflop,1,ck,8,0.5473,0.3676
leo,Flop,0,ck,8,0.8334,0.4133
wsk,Flop,1,br,10,0.5895,0.3676
leo,Flop,0,ck,12,0.8334,0.4133
leo,Turn,0,ck,12,0.8199,0.4133
wsk,Turn,1,br,14,0.5657,0.3676
leo,Turn,0,br,18,0.8199,0.4133
wsk,Turn,1,ck,20,0.5657,0.3676
leo,River,0,br,22,0.8303,0.4133
wsk,River,1,br,26,0.4,0.3676
leo,River,0,ck,28,0.8303,0.4133
wsk,Preflop,0,ck,4,0.3997,0.3667
leo,Preflop,1,br,6,0.7963,0.4183
wsk,Preflop,0,ck,8,0.3997,0.3667
wsk,Flop,0,ck,8,0.3186,0.3667
leo,Flop,1,br,10,0.6919,0.4183
wsk,Flop,0,ck,12,0.3185,0.3667
wsk,Turn,0,br,14,0.5648,0.3667
leo,Turn,1,ck,16,0.6089,0.4183
wsk,River,0,br,18,0.8283,0.3667
leo,River,1,ck,20,0.8283,0.4183
leo,Preflop,0,ck,4,0.401,0.4204
wsk,Preflop,1,ck,4,0.4604,0.3615
leo,Flop,0,ck,4,0.2119,0.4204
wsk,Flop,1,ck,4,0.6387,0.3615
leo,Turn,0,br,6,0.2584,0.4204
wsk,Turn,1,ck,8,0.6446,0.3615
leo,River,0,br,10,0.0495,0.4204
wsk,River,1,ck,12,0.5899,0.3615
wsk,Preflop,0,ck,4,0.5207,0.3532
leo,Preflop,1,ck,4,0.4331,0.4224
wsk,Flop,0,ck,4,0.4337,0.3532
leo,Flop,1,br,6,0.6305,0.4224
wsk,Flop,0,ck,8,0.4338,0.3532
wsk,Turn,0,ck,8,0.5324,0.3532
leo,Turn,1,ck,8,0.7178,0.4224
wsk,River,0,ck,8,0.6263,0.3532
leo,River,1,br,10,0.9697,0.4224
wsk,River,0,ck,12,0.6263,0.3532
wsk,Preflop,0,br,6,0.5622,0.3571
leo,Preflop,1,br,10,0.6156,0.4268
wsk,Preflop,0,ck,12,0.5622,0.3571
wsk,Flop,0,br,14,0.7705,0.3571
leo,Flop,1,ck,16,0.5101,0.4268
wsk,Turn,0,br,18,0.6851,0.3571
leo,Turn,1,br,22,0.774,0.4268
wsk,Turn,0,ck,24,0.6851,0.3571
wsk,River,0,ck,24,0.5293,0.3571
leo,River,1,ck,24,0.6232,0.4268
leo,Preflop,0,ck,4,0.4606,0.4128
wsk,Preflop,1,br,6,0.5167,0.3712
leo,Preflop,0,ck,8,0.4606,0.4128
leo,Flop,0,ck,8,0.758,0.4128
wsk,Flop,1,br,10,0.587,0.3712
leo,Flop,0,ck,12,0.758,0.4128
leo,Turn,0,ck,12,0.7508,0.4128
wsk,Turn,1,br,14,0.6531,0.3712
leo,Turn,0,br,18,0.7508,0.4128
wsk,Turn,1,br,22,0.6531,0.3712
leo,Turn,0,ck,24,0.7508,0.4128
leo,River,0,ck,24,0.7848,0.4128
wsk,River,1,br,26,0.9253,0.3712
leo,River,0,ck,28,0.7848,0.4128
leo,Preflop,0,ck,4,0.5231,0.419
wsk,Preflop,1,br,6,0.5383,0.3761
leo,Preflop,0,br,10,0.5231,0.419
wsk,Preflop,1,br,14,0.5383,0.3761
leo,Preflop,0,ck,16,0.5231,0.419
leo,Flop,0,ck,16,0.5586,0.419
wsk,Flop,1,br,18,0.6106,0.3761
leo,Flop,0,br,22,0.5586,0.419
wsk,Flop,1,ck,24,0.6106,0.3761
leo,Turn,0,br,26,0.7691,0.419
wsk,Turn,1,ck,28,0.6174,0.3761
leo,River,0,br,30,0.9818,0.419
wsk,River,1,ck,32,0.5919,0.3761
wsk,Preflop,0,ck,4,0.2923,0.3739
leo,Preflop,1,ck,4,0.5193,0.4153
wsk,Flop,0,ck,4,0.2609,0.3739
leo,Flop,1,ck,4,0.9381,0.4153
wsk,Turn,0,br,6,0.5824,0.3739
leo,Turn,1,ck,8,0.9633,0.4153
wsk,River,0,ck,8,0.6232,0.3739
leo,River,1,br,10,0.9778,0.4153
wsk,River,0,ck,12,0.6232,0.3739
leo,Preflop,0,ck,4,0.408,0.4149
wsk,Preflop,1,ck,4,0.5045,0.3719
leo,Flop,0,ck,4,0.6337,0.4149
wsk,Flop,1,br,6,0.7094,0.3719
leo,Flop,0,br,10,0.6336,0.4149
wsk,Flop,1,ck,12,0.7094,0.3719
leo,Turn,0,br,14,0.6639,0.4149
wsk,Turn,1,ck,16,0.7437,0.3719
leo,River,0,ck,16,0.7495,0.4149
wsk,River,1,ck,16,0.8687,0.3719
wsk,Preflop,0,ck,4,0.3107,0.3659
leo,Preflop,1,ck,4,0.3874,0.4084
wsk,Flop,0,ck,4,0.1736,0.3659
leo,Flop,1,ck,4,0.2708,0.4084
wsk,Turn,0,ck,4,0.0939,0.3659
leo,Turn,1,ck,4,0.2625,0.4084
wsk,River,0,ck,4,0.0374,0.3659
leo,River,1,ck,4,0.7485,0.4084
leo,Preflop,0,br,6,0.615,0.4154
wsk,Preflop,1,ck,8,0.4254,0.364
leo,Flop,0,br,10,0.8538,0.4154
wsk,Flop,1,ck,12,0.325,0.364
leo,Turn,0,br,14,0.8401,0.4154
wsk,Turn,1,ck,16,0.5038,0.364
leo,River,0,ck,16,0.8677,0.4154
wsk,River,1,br,18,0.9303,0.364
leo,River,0,ck,20,0.8677,0.4154
leo,Preflop,0,br,6,0.6156,0.415
wsk,Preflop,1,br,10,0.5229,0.3647
leo,Preflop,0,br,14,0.6156,0.415
wsk,Preflop,1,ck,16,0.5229,0.3647
leo,Flop,0,ck,16,0.51,0.415
wsk,Flop,1,ck,16,0.4783,0.3647
leo,Turn,0,ck,16,0.4066,0.415
wsk,Turn,1,ck,16,0.3675,0.3647
leo,River,0,ck,16,0.2394,0.415
wsk,River,1,br,18,0.5212,0.3647
leo,River,0,ck,20,0.2394,0.415
wsk,Preflop,0,br,6,0.5837,0.3615
leo,Preflop,1,ck,8,0.3965,0.4138
wsk,Flop,0,ck,8,0.562,0.3615
leo,Flop,1,ck,8,0.2643,0.4138
wsk,Turn,0,ck,8,0.6472,0.3615
leo,Turn,1,br,10,0.3109,0.4138
wsk,Turn,0,ck,12,0.6472,0.3615
wsk,River,0,ck,12,0.6556,0.3615
leo,River,1,ck,12,0.1303,0.4138
wsk,Preflop,0,ck,4,0.4606,0.3571
leo,Preflop,1,ck,4,0.6253,0.4175
wsk,Flop,0,ck,4,0.3265,0.3571
leo,Flop,1,br,6,0.8044,0.4175
wsk,Flop,0,ck,8,0.3265,0.3571
wsk,Turn,0,br,10,0.3443,0.3571
leo,Turn,1,br,14,0.7753,0.4175
wsk,Turn,0,ck,16,0.3443,0.3571
wsk,River,0,ck,16,0.2919,0.3571
leo,River,1,ck,16,0.7465,0.4175
wsk,Preflop,0,ck,4,0.5386,0.3529
leo,Preflop,1,br,6,0.5207,0.4238
wsk,Preflop,0,ck,8,0.5386,0.3529
wsk,Flop,0,ck,8,0.3624,0.3529
leo,Flop,1,ck,8,0.4808,0.4238
wsk,Turn,0,br,10,0.2438,0.3529
leo,Turn,1,br,14,0.8714,0.4238
wsk,Turn,0,ck,16,0.2438,0.3529
wsk,River,0,ck,16,0.6414,0.3529
leo,River,1,br,18,0.9283,0.4238
wsk,River,0,ck,20,0.6414,0.3529
wsk,Preflop,0,br,6,0.499,0.3489
leo,Preflop,1,br,10,0.6043,0.4272
wsk,Preflop,0,ck,12,0.499,0.3489
wsk,Flop,0,ck,12,0.7609,0.3489
leo,Flop,1,br,14,0.7783,0.4272
wsk,Flop,0,ck,16,0.7609,0.3489
wsk,Turn,0,ck,16,0.735,0.3489
leo,Turn,1,ck,16,0.7665,0.4272
wsk,River,0,ck,16,0.6081,0.3489
leo,River,1,ck,16,0.6515,0.4272
leo,Preflop,0,br,6,0.5167,0.4338
wsk,Preflop,1,br,10,0.499,0.3511
leo,Preflop,0,ck,12,0.5167,0.4338
leo,Flop,0,ck,12,0.9655,0.4338
wsk,Flop,1,br,14,0.5384,0.3511
leo,Flop,0,br,18,0.9655,0.4338
wsk,Flop,1,ck,20,0.5384,0.3511
leo,Turn,0,br,22,0.9267,0.4338
wsk,Turn,1,ck,24,0.4727,0.3511
leo,River,0,br,26,0.9687,0.4338
wsk,River,1,ck,28,0.7263,0.3511
wsk,Preflop,0,ck,4,0.3701,0.3611
leo,Preflop,1,ck,4,0.3391,0.433
wsk,Flop,0,br,6,0.9384,0.3611
leo,Flop,1,br,10,0.7738,0.433
wsk,Flop,0,br,14,0.9384,0.3611
leo,Flop,1,br,18,0.7738,0.433
wsk,Flop,0,br,22,0.9384,0.3611
leo,Flop,1,ck,24,0.7738,0.433
wsk,Turn,0,br,26,0.9127,0.3611
leo,Turn,1,ck,28,0.5463,0.433
wsk,River,0,br,30,0.9879,0.3611
leo,River,1,ck,32,0.8283,0.433
wsk,Preflop,0,ck,4,0.449,0.3562
leo,Preflop,1,ck,4,0.3119,0.4273
wsk,Flop,0,ck,4,0.3375,0.3562
leo,Flop,1,ck,4,0.1711,0.4273
wsk,Turn,0,ck,4,0.2486,0.3562
leo,Turn,1,ck,4,0.0797,0.4273
wsk,River,0,ck,4,0.1505,0.3562
leo,River,1,ck,4,0.0212,0.4273
leo,Preflop,0,br,6,0.5849,0.4255
wsk,Preflop,1,br,10,0.6043,0.3649
leo,Preflop,0,br,14,0.5849,0.4255
wsk,Preflop,1,br,18,0.6043,0.3649
