playerName,round,position,action,potSize,winProb,aggression
IFR,Turn,1,ck,8,0.4268,0.2143
wsk,River,0,br,10,0.9434,0.4148
IFR,River,1,br,14,0.9434,0.2143
wsk,River,0,ck,16,0.9434,0.4148
wsk,Preflop,0,ck,4,0.5587,0.4135
IFR,Preflop,1,ck,4,0.4296,0.1765
wsk,Flop,0,ck,4,0.4541,0.4135
IFR,Flop,1,ck,4,0.4478,0.1765
wsk,Turn,0,ck,4,0.5308,0.4135
IFR,Turn,1,ck,4,0.3634,0.1765
wsk,River,0,br,6,0.6394,0.4135
IFR,River,1,ck,8,0.5061,0.1765
wsk,Preflop,0,ck,4,0.452,0.4122
IFR,Preflop,1,ck,4,0.5229,0.15
wsk,Flop,0,ck,4,0.4044,0.4122
IFR,Flop,1,ck,4,0.5422,0.15
wsk,Turn,0,ck,4,0.36,0.4122
IFR,Turn,1,ck,4,0.5163,0.15
wsk,River,0,br,6,0.2374,0.4122
IFR,River,1,ck,8,0.7141,0.15
wsk,Preflop,0,ck,4,0.5679,0.409
IFR,Preflop,1,ck,4,0.5229,0.1304
wsk,Flop,0,ck,4,0.4689,0.409
IFR,Flop,1,ck,4,0.4695,0.1304
wsk,Turn,0,ck,4,0.4379,0.409
IFR,Turn,1,ck,4,0.4339,0.1304
wsk,River,0,ck,4,0.5061,0.409
IFR,River,1,ck,4,0.5061,0.1304
IFR,Preflop,0,ck,4,0.3997,0.1111
wsk,Preflop,1,ck,4,0.4386,0.4078
IFR,Flop,0,ck,4,0.2601,0.1111
wsk,Flop,1,ck,4,0.3305,0.4078
IFR,Turn,0,ck,4,0.2272,0.1111
wsk,Turn,1,ck,4,0.3339,0.4078
IFR,River,0,ck,4,0.7051,0.1111
wsk,River,1,br,6,0.2636,0.4078
IFR,River,0,ck,8,0.7051,0.1111
IFR,Preflop,0,ck,4,0.4568,0.0968
wsk,Preflop,1,ck,4,0.615,0.4054
IFR,Flop,0,ck,4,0.2622,0.0968
wsk,Flop,1,ck,4,0.4968,0.4054
IFR,Turn,0,ck,4,0.6092,0.0968
wsk,Turn,1,ck,4,0.4686,0.4054
IFR,River,0,ck,4,0.601,0.0968
wsk,River,1,ck,4,0.3202,0.4054
IFR,Preflop,0,ck,4,0.5716,0.1714
wsk,Preflop,1,ck,4,0.4933,0.4031
IFR,Flop,0,br,6,0.851,0.1714
wsk,Flop,1,ck,8,0.794,0.4031
IFR,Turn,0,br,10,0.8249,0.1714
wsk,Turn,1,ck,12,0.7631,0.4031
IFR,River,0,br,14,0.8434,0.1714
wsk,River,1,ck,16,0.7293,0.4031
IFR,Preflop,0,ck,4,0.564,0.2051
wsk,Preflop,1,ck,4,0.3566,0.4008
IFR,Flop,0,ck,4,0.4727,0.2051
wsk,Flop,1,ck,4,0.9263,0.4008
IFR,Turn,0,br,6,0.8244,0.2051
wsk,Turn,1,ck,8,0.9356,0.4008
IFR,River,0,br,10,0.901,0.2051
wsk,River,1,ck,12,0.9657,0.4008
IFR,Preflop,0,br,6,0.5849,0.2093
wsk,Preflop,1,ck,8,0.4981,0.3985
IFR,Flop,0,ck,8,0.4182,0.2093
wsk,Flop,1,ck,8,0.2625,0.3985
IFR,Turn,0,ck,8,0.4158,0.2093
wsk,Turn,1,ck,8,0.2151,0.3985
IFR,River,0,ck,8,0.2545,0.2093
wsk,River,1,ck,8,0.0677,0.3985
wsk,Preflop,0,ck,4,0.3107,0.3955
IFR,Preflop,1,ck,4,0.421,0.1957
wsk,Flop,0,ck,4,0.2266,0.3955
IFR,Flop,1,ck,4,0.2712,0.1957
wsk,Turn,0,ck,4,0.1661,0.3955
IFR,Turn,1,ck,4,0.2056,0.1957
wsk,River,0,ck,4,0.0202,0.3955
IFR,River,1,ck,4,0.6101,0.1957
IFR,Preflop,0,br,6,0.6253,0.26
wsk,Preflop,1,ck,8,0.3651,0.3933
IFR,Flop,0,br,10,0.8768,0.26
wsk,Flop,1,ck,12,0.5591,0.3933
IFR,Turn,0,br,14,0.8743,0.26
wsk,Turn,1,ck,16,0.8904,0.3933
IFR,River,0,br,18,0.8596,0.26
wsk,River,1,ck,20,0.9141,0.3933
wsk,Preflop,0,ck,4,0.5944,0.3903
IFR,Preflop,1,ck,4,0.5944,0.2453
wsk,Flop,0,ck,4,0.4507,0.3903
IFR,Flop,1,ck,4,0.5181,0.2453
wsk,Turn,0,ck,4,0.4956,0.3903
IFR,Turn,1,ck,4,0.4338,0.2453
wsk,River,0,ck,4,0.2758,0.3903
IFR,River,1,ck,4,0.3444,0.2453
IFR,Preflop,0,ck,4,0.5622,0.2414
wsk,Preflop,1,br,6,0.6043,0.39
IFR,Preflop,0,ck,8,0.5622,0.2414
IFR,Flop,0,ck,8,0.4657,0.2414
wsk,Flop,1,ck,8,0.4946,0.39
IFR,Turn,0,br,10,0.6934,0.2414
wsk,Turn,1,ck,12,0.3929,0.39
IFR,River,0,ck,12,0.5222,0.2414
wsk,River,1,ck,12,0.1929,0.39
IFR,Preflop,0,ck,4,0.555,0.2258
wsk,Preflop,1,ck,4,0.3408,0.3879
IFR,Flop,0,ck,4,0.5348,0.2258
wsk,Flop,1,ck,4,0.3199,0.3879
IFR,Turn,0,ck,4,0.5036,0.2258
wsk,Turn,1,ck,4,0.1775,0.3879
IFR,River,0,ck,4,0.4172,0.2258
wsk,River,1,ck,4,0.0333,0.3879
IFR,Preflop,0,ck,4,0.5386,0.2121
wsk,Preflop,1,ck,4,0.367,0.3857
IFR,Flop,0,ck,4,0.4119,0.2121
wsk,Flop,1,ck,4,0.2323,0.3857
IFR,Turn,0,ck,4,0.3292,0.2121
wsk,Turn,1,ck,4,0.259,0.3857
IFR,River,0,ck,4,0.7515,0.2121
wsk,River,1,ck,4,0.0374,0.3857
wsk,Preflop,0,ck,4,0.3997,0.3859
IFR,Preflop,1,ck,4,0.3828,0.2143
wsk,Flop,0,ck,4,0.9205,0.3859
IFR,Flop,1,ck,4,0.4631,0.2143
wsk,Turn,0,ck,4,0.9479,0.3859
IFR,Turn,1,ck,4,0.4473,0.2143
wsk,River,0,br,6,0.9495,0.3859
IFR,River,1,br,10,0.9242,0.2143
wsk,River,0,br,14,0.9495,0.3859
IFR,River,1,ck,16,0.9242,0.2143
wsk,Preflop,0,ck,4,0.5473,0.381
IFR,Preflop,1,br,6,0.569,0.2466
wsk,Preflop,0,ck,8,0.5473,0.381
wsk,Flop,0,ck,8,0.5372,0.381
IFR,Flop,1,br,10,0.3863,0.2466
wsk,Flop,0,ck,12,0.5372,0.381
wsk,Turn,0,ck,12,0.5458,0.381
IFR,Turn,1,br,14,0.3828,0.2466
wsk,Turn,0,ck,16,0.5458,0.381
wsk,River,0,ck,16,0.3778,0.381
IFR,River,1,ck,16,0.2313,0.2466
wsk,Preflop,0,ck,4,0.615,0.3783
IFR,Preflop,1,ck,4,0.4782,0.2368
wsk,Flop,0,ck,4,0.5806,0.3783
IFR,Flop,1,ck,4,0.3993,0.2368
wsk,Turn,0,ck,4,0.5633,0.3783
IFR,Turn,1,ck,4,0.3391,0.2368
wsk,River,0,ck,4,0.5182,0.3783
IFR,River,1,ck,4,0.397,0.2368
wsk,Preflop,0,br,6,0.8493,0.3803
IFR,Preflop,1,ck,8,0.505,0.25
wsk,Flop,0,br,10,0.8832,0.3803
IFR,Flop,1,br,14,0.934,0.25
wsk,Flop,0,ck,16,0.8831,0.3803
wsk,Turn,0,ck,16,0.8913,0.3803
IFR,Turn,1,ck,16,0.9529,0.25
wsk,River,0,br,18,0.8253,0.3803
IFR,River,1,br,22,0.9121,0.25
wsk,River,0,ck,24,0.8253,0.3803
IFR,Preflop,0,ck,4,0.5938,0.25
wsk,Preflop,1,ck,4,0.3107,0.3783
IFR,Flop,0,br,6,0.4515,0.25
wsk,Flop,1,ck,8,0.1798,0.3783
IFR,Turn,0,ck,8,0.537,0.25
wsk,Turn,1,ck,8,0.1547,0.3783
IFR,River,0,ck,8,0.6081,0.25
wsk,River,1,ck,8,0.0677,0.3783
IFR,Preflop,0,br,6,0.5382,0.25
wsk,Preflop,1,ck,8,0.4199,0.3763
IFR,Flop,0,ck,8,0.4717,0.25
wsk,Flop,1,ck,8,0.3237,0.3763
IFR,Turn,0,ck,8,0.4517,0.25
wsk,Turn,1,ck,8,0.2946,0.3763
IFR,River,0,ck,8,0.2919,0.25
wsk,River,1,ck,8,0.1303,0.3763
IFR,Preflop,0,ck,4,0.6446,0.2632
wsk,Preflop,1,br,6,0.5441,0.3782
IFR,Preflop,0,br,10,0.6446,0.2632
wsk,Preflop,1,ck,12,0.5441,0.3782
IFR,Flop,0,br,14,0.6226,0.2632
wsk,Flop,1,br,18,0.7896,0.3782
IFR,Flop,0,br,22,0.6226,0.2632
wsk,Flop,1,ck,24,0.7896,0.3782
IFR,Turn,0,ck,24,0.6427,0.2632
wsk,Turn,1,br,26,0.901,0.3782
IFR,Turn,0,ck,28,0.6427,0.2632
IFR,River,0,ck,28,0.6556,0.2632
wsk,River,1,ck,28,0.9394,0.3782
IFR,Preflop,0,ck,4,0.5716,0.2525
wsk,Preflop,1,ck,4,0.3306,0.3763
IFR,Flop,0,ck,4,0.4824,0.2525
wsk,Flop,1,ck,4,0.1935,0.3763
IFR,Turn,0,ck,4,0.3834,0.2525
wsk,Turn,1,ck,4,0.1225,0.3763
IFR,River,0,ck,4,0.4778,0.2525
wsk,River,1,ck,4,0.0737,0.3763
wsk,Preflop,0,ck,4,0.4842,0.3737
IFR,Preflop,1,ck,4,0.4296,0.2451
wsk,Flop,0,ck,4,0.3887,0.3737
IFR,Flop,1,ck,4,0.2987,0.2451
wsk,Turn,0,ck,4,0.4001,0.3737
IFR,Turn,1,ck,4,0.3015,0.2451
wsk,River,0,ck,4,0.6626,0.3737
IFR,River,1,ck,4,0.1091,0.2451
IFR,Preflop,0,ck,4,0.5386,0.2385
wsk,Preflop,1,br,6,0.373,0.3773
IFR,Preflop,0,br,10,0.5386,0.2385
wsk,Preflop,1,ck,12,0.373,0.3773
IFR,Flop,0,ck,12,0.4119,0.2385
wsk,Flop,1,br,14,0.5473,0.3773
IFR,Flop,0,ck,16,0.4119,0.2385
IFR,Turn,0,ck,16,0.7074,0.2385
wsk,Turn,1,br,18,0.4069,0.3773
IFR,Turn,0,ck,20,0.7074,0.2385
IFR,River,0,ck,20,0.7283,0.2385
wsk,River,1,br,22,0.4121,0.3773
IFR,River,0,ck,24,0.7283,0.2385
wsk,Preflop,0,br,6,0.564,0.3802
IFR,Preflop,1,ck,8,0.6572,0.2566
wsk,Flop,0,br,10,0.5634,0.3802
IFR,Flop,1,br,14,0.7392,0.2566
wsk,Flop,0,ck,16,0.5634,0.3802
wsk,Turn,0,br,18,0.9185,0.3802
IFR,Turn,1,br,22,0.6827,0.2566
wsk,Turn,0,ck,24,0.9185,0.3802
wsk,River,0,br,26,0.9485,0.3802
IFR,River,1,br,30,0.798,0.2566
wsk,River,0,ck,32,0.9485,0.3802
IFR,Preflop,0,ck,4,0.3507,0.2479
wsk,Preflop,1,ck,4,0.3742,0.3783
IFR,Flop,0,ck,4,0.2237,0.2479
wsk,Flop,1,ck,4,0.2677,0.3783
IFR,Turn,0,ck,4,0.1097,0.2479
wsk,Turn,1,ck,4,0.2612,0.3783
IFR,River,0,ck,4,0.0333,0.2479
wsk,River,1,ck,4,0.1788,0.3783
alfalfa,Preflop,1,ck,8,0.3965,0.0357
alfalfa,Flop,1,ck,12,0.2253,0.0357
alfalfa,Turn,1,ck,12,0.1307,0.0357
alfalfa,River,1,ck,12,0.6131,0.0357
alfalfa,Preflop,0,ck,4,0.4331,0.0342
alfalfa,Flop,0,ck,4,0.248,0.0342
alfalfa,Flop,0,ck,8,0.248,0.0342
alfalfa,Turn,0,ck,8,0.22,0.0342
alfalfa,River,0,ck,8,0.0939,0.0342
tvp,Preflop,0,ck,4,0.468,0.3636
alfalfa,Preflop,1,ck,4,0.4015,0.0333
tvp,Flop,0,br,6,0.2935,0.3636
alfalfa,Flop,1,ck,8,0.334,0.0333
tvp,Turn,0,ck,8,0.2547,0.3636
alfalfa,Turn,1,ck,8,0.2749,0.0333
tvp,River,0,ck,8,0.1091,0.3636
alfalfa,River,1,ck,8,0.5232,0.0333
alfalfa,Preflop,0,br,6,0.6871,0.0397
tvp,Preflop,1,ck,8,0.5587,0.4286
alfalfa,Flop,0,ck,8,0.6862,0.0397
tvp,Flop,1,br,10,0.6247,0.4286
alfalfa,Flop,0,ck,12,0.6862,0.0397
alfalfa,Turn,0,ck,12,0.6781,0.0397
tvp,Turn,1,br,14,0.6372,0.4286
alfalfa,Turn,0,ck,16,0.6781,0.0397
alfalfa,River,0,ck,16,0.9919,0.0397
tvp,River,1,ck,16,0.4141,0.4286
tvp,Preflop,0,ck,4,0.4582,0.4
alfalfa,Preflop,1,ck,4,0.5587,0.0538
tvp,Flop,0,ck,4,0.4727,0.4
alfalfa,Flop,1,br,6,0.6292,0.0538
tvp,Flop,0,ck,8,0.4726,0.4
tvp,Turn,0,ck,8,0.9128,0.4
alfalfa,Turn,1,br,10,0.5399,0.0538
tvp,Turn,0,br,14,0.9128,0.4
alfalfa,Turn,1,ck,16,0.5399,0.0538
tvp,River,0,br,18,0.8283,0.4
alfalfa,River,1,ck,20,0.8283,0.0538
tvp,Preflop,0,ck,4,0.3543,0.4167
alfalfa,Preflop,1,ck,4,0.4976,0.0526
tvp,Flop,0,br,6,0.5555,0.4167
alfalfa,Flop,1,ck,8,0.3426,0.0526
tvp,Turn,0,br,10,0.4597,0.4167
alfalfa,Turn,1,ck,12,0.2767,0.0526
tvp,River,0,ck,12,0.3646,0.4167
alfalfa,River,1,ck,12,0.203,0.0526
alfalfa,Preflop,0,ck,4,0.3965,0.0507
tvp,Preflop,1,ck,4,0.3507,0.4074
alfalfa,Flop,0,ck,4,0.2645,0.0507
tvp,Flop,1,br,6,0.3608,0.4074
alfalfa,Flop,0,ck,8,0.2645,0.0507
alfalfa,Turn,0,ck,8,0.1903,0.0507
tvp,Turn,1,ck,8,0.226,0.4074
alfalfa,River,0,ck,8,0.7455,0.0507
tvp,River,1,ck,8,0.0333,0.4074
tvp,Preflop,0,br,6,0.5622,0.4839
alfalfa,Preflop,1,ck,8,0.452,0.0496
tvp,Flop,0,br,10,0.7244,0.4839
alfalfa,Flop,1,ck,12,0.6271,0.0496
tvp,Turn,0,br,14,0.7809,0.4839
alfalfa,Turn,1,ck,16,0.6643,0.0496
tvp,River,0,br,18,0.8394,0.4839
alfalfa,River,1,ck,20,0.7051,0.0496
alfalfa,Preflop,0,br,6,0.7466,0.0621
tvp,Preflop,1,ck,8,0.4515,0.4412
alfalfa,Flop,0,ck,8,0.9364,0.0621
tvp,Flop,1,ck,8,0.3228,0.4412
alfalfa,Turn,0,br,10,0.9307,0.0621
tvp,Turn,1,ck,12,0.2524,0.4412
alfalfa,River,0,ck,12,0.996,0.0621
tvp,River,1,ck,12,0.1909,0.4412
alfalfa,Preflop,0,ck,4,0.4269,0.0592
tvp,Preflop,1,br,6,0.4976,0.4865
alfalfa,Preflop,0,ck,8,0.4269,0.0592
alfalfa,Flop,0,ck,8,0.6342,0.0592
tvp,Flop,1,br,10,0.7359,0.4865
alfalfa,Flop,0,ck,12,0.6343,0.0592
alfalfa,Turn,0,ck,12,0.639,0.0592
tvp,Turn,1,br,14,0.7565,0.4865
alfalfa,Turn,0,ck,16,0.639,0.0592
alfalfa,River,0,ck,16,0.5919,0.0592
tvp,River,1,ck,16,0.6798,0.4865
tvp,Preflop,0,ck,4,0.3701,0.439
alfalfa,Preflop,1,ck,4,0.564,0.0581
tvp,Flop,0,ck,4,0.2344,0.439
alfalfa,Flop,1,ck,4,0.5002,0.0581
tvp,Turn,0,ck,4,0.2492,0.439
alfalfa,Turn,1,ck,4,0.3981,0.0581
tvp,River,0,ck,4,0.0707,0.439
alfalfa,River,1,ck,4,0.3465,0.0581
tvp,Preflop,0,br,6,0.5473,0.4889
alfalfa,Preflop,1,ck,8,0.4938,0.057
tvp,Flop,0,br,10,0.4306,0.4889
alfalfa,Flop,1,ck,12,0.4415,0.057
tvp,Turn,0,br,14,0.3526,0.4889
alfalfa,Turn,1,ck,16,0.3641,0.057
tvp,River,0,br,18,0.2788,0.4889
alfalfa,River,1,ck,20,0.3303,0.057
rkt,Preflop,0,ck,4,0.4938,0.6176
alfalfa,Preflop,1,ck,4,0.5594,0.0559
rkt,Flop,0,ck,4,0.4653,0.6176
alfalfa,Flop,1,ck,4,0.6051,0.0559
rkt,Turn,0,br,6,0.6098,0.6176
alfalfa,Turn,1,ck,8,0.6394,0.0559
rkt,River,0,br,10,0.6556,0.6176
alfalfa,River,1,ck,12,0.6556,0.0559
rkt,Preflop,0,ck,4,0.5633,0.5385
rkt,Preflop,0,ck,8,0.5633,0.5385
rkt,Flop,0,ck,8,0.6216,0.5385
rkt,Turn,0,ck,8,0.5305,0.5385
rkt,River,0,ck,8,0.4606,0.5385
perfecto,Preflop,0,ck,4,0.3391,0.44
sagerbot,Preflop,1,ck,4,0.3011,0.3986
perfecto,Flop,0,br,6,0.4401,0.44
sagerbot,Flop,1,br,10,0.4165,0.3986
perfecto,Flop,0,br,14,0.4401,0.44
sagerbot,Flop,1,ck,16,0.4165,0.3986
perfecto,Turn,0,ck,16,0.2864,0.44
sagerbot,Turn,1,ck,16,0.2864,0.3986
perfecto,River,0,ck,16,0.0091,0.44
sagerbot,River,1,ck,16,0.0091,0.3986
perfecto,Preflop,0,ck,4,0.5849,0.4062
sagerbot,Preflop,1,br,6,0.8493,0.4034
perfecto,Preflop,0,ck,8,0.5849,0.4062
perfecto,Flop,0,ck,8,0.9398,0.4062
sagerbot,Flop,1,br,10,0.863,0.4034
perfecto,Flop,0,ck,12,0.9398,0.4062
perfecto,Turn,0,ck,12,0.9506,0.4062
sagerbot,Turn,1,br,14,0.8755,0.4034
perfecto,Turn,0,br,18,0.9506,0.4062
sagerbot,Turn,1,ck,20,0.8755,0.4034
perfecto,River,0,br,22,0.8949,0.4062
sagerbot,River,1,ck,24,0.8202,0.4034
perfecto,Preflop,0,ck,4,0.4571,0.3611
sagerbot,Preflop,1,ck,4,0.5386,0.3993
perfecto,Flop,0,ck,4,0.3435,0.3611
sagerbot,Flop,1,ck,4,0.4246,0.3993
perfecto,Turn,0,ck,4,0.376,0.3611
sagerbot,Turn,1,ck,4,0.4628,0.3993
perfecto,River,0,ck,4,0.2919,0.3611
sagerbot,River,1,ck,4,0.6051,0.3993
sagerbot,Preflop,0,br,6,0.7166,0.4027
perfecto,Preflop,1,ck,8,0.4269,0.375
sagerbot,Flop,0,br,10,0.7314,0.4027
perfecto,Flop,1,ck,12,0.6754,0.375
sagerbot,Turn,0,br,14,0.7235,0.4027
perfecto,Turn,1,br,18,0.9454,0.375
sagerbot,Turn,0,ck,20,0.7235,0.4027
sagerbot,River,0,ck,20,0.6232,0.4027
perfecto,River,1,br,22,0.9323,0.375
sagerbot,River,0,ck,24,0.6232,0.4027
perfecto,Preflop,0,br,6,0.5294,0.4222
sagerbot,Preflop,1,ck,8,0.6043,0.4007
perfecto,Flop,0,br,10,0.655,0.4222
sagerbot,Flop,1,br,14,0.6931,0.4007
perfecto,Flop,0,br,18,0.655,0.4222
sagerbot,Flop,1,ck,20,0.6931,0.4007
perfecto,Turn,0,ck,20,0.5186,0.4222
sagerbot,Turn,1,ck,20,0.7711,0.4007
perfecto,River,0,br,22,1,0.4222
sagerbot,River,1,ck,24,0.5384,0.4007
sagerbot,Preflop,1,ck,4,0.3923,0.3967
sagerbot,Flop,1,ck,4,0.2742,0.3967
sagerbot,Turn,1,ck,4,0.1602,0.3967
sagerbot,River,1,ck,4,0.0566,0.3967
sagerbot,Preflop,0,br,6,0.6621,0.4065
sagerbot,Flop,0,br,10,0.8543,0.4065
sagerbot,Flop,0,br,18,0.8544,0.4065
sagerbot,Turn,0,br,22,0.8758,0.4065
sagerbot,River,0,br,26,0.8616,0.4065
WildCard,Preflop,1,br,10,0.7166,0.301
WildCard,Flop,1,ck,12,0.9677,0.301
WildCard,Turn,1,br,14,0.9453,0.301
WildCard,River,1,br,18,0.9778,0.301
WildCard,Preflop,0,ck,4,0.4857,0.2897
WildCard,Flop,0,ck,4,0.3274,0.2897
WildCard,Turn,0,ck,4,0.3496,0.2897
WildCard,River,0,ck,4,0.2394,0.2897
ab0,Preflop,0,ck,4,0.499,0.2917
WildCard,Preflop,1,br,6,0.569,0.3091
ab0,Preflop,0,ck,8,0.499,0.2917
ab0,Flop,0,ck,8,0.5487,0.2917
WildCard,Flop,1,br,10,0.4536,0.3091
ab0,Flop,0,ck,12,0.5487,0.2917
ab0,Turn,0,ck,12,0.5748,0.2917
WildCard,Turn,1,br,14,0.3316,0.3091
ab0,Turn,0,ck,16,0.5748,0.2917
ab0,River,0,ck,16,0.6919,0.2917
WildCard,River,1,ck,16,0.2475,0.3091
ab0,Preflop,0,br,6,0.6348,0.2911
WildCard,Preflop,1,br,10,0.6253,0.3274
ab0,Preflop,0,ck,12,0.6348,0.2911
ab0,Flop,0,br,14,0.7082,0.2911
WildCard,Flop,1,br,18,0.5387,0.3274
ab0,Flop,0,ck,20,0.7083,0.2911
ab0,Turn,0,ck,20,0.6422,0.2911
WildCard,Turn,1,br,22,0.5466,0.3274
ab0,Turn,0,ck,24,0.6422,0.2911
ab0,River,0,ck,24,0.4535,0.2911
WildCard,River,1,ck,24,0.4616,0.3274
WildCard,Preflop,0,ck,4,0.5341,0.3419
ab0,Preflop,1,ck,4,0.35,0.2805
WildCard,Flop,0,br,6,0.7222,0.3419
ab0,Flop,1,ck,8,0.6432,0.2805
WildCard,Turn,0,br,10,0.9438,0.3419
ab0,Turn,1,ck,12,0.7156,0.2805
WildCard,River,0,br,14,0.902,0.3419
ab0,River,1,ck,16,0.6404,0.2805
WildCard,Preflop,0,ck,4,0.5385,0.3415
ab0,Preflop,1,br,6,0.5382,0.3023
WildCard,Preflop,0,ck,8,0.5385,0.3415
WildCard,Flop,0,ck,8,0.5168,0.3415
ab0,Flop,1,br,10,0.5684,0.3023
WildCard,Flop,0,ck,12,0.5168,0.3415
WildCard,Turn,0,br,14,0.8294,0.3415
ab0,Turn,1,ck,16,0.958,0.3023
WildCard,River,0,br,18,0.797,0.3415
ab0,River,1,br,22,0.9545,0.3023
WildCard,River,0,ck,24,0.797,0.3415
ab0,Preflop,0,ck,4,0.5443,0.3077
WildCard,Preflop,1,br,6,0.4842,0.3465
ab0,Preflop,0,ck,8,0.5443,0.3077
ab0,Flop,0,br,10,0.8285,0.3077
WildCard,Flop,1,ck,12,0.83,0.3465
ab0,Turn,0,br,14,0.8579,0.3077
WildCard,Turn,1,ck,16,0.8501,0.3465
ab0,River,0,ck,16,0.8687,0.3077
WildCard,River,1,br,18,0.8687,0.3465
ab0,River,0,ck,20,0.8687,0.3077
WildCard,Preflop,0,ck,4,0.5229,0.3359
ab0,Preflop,1,ck,4,0.3566,0.2979
WildCard,Flop,0,ck,4,0.4112,0.3359
ab0,Flop,1,ck,4,0.2431,0.2979
WildCard,Turn,0,ck,4,0.3886,0.3359
ab0,Turn,1,ck,4,0.1411,0.2979
WildCard,River,0,ck,4,0.3162,0.3359
ab0,River,1,ck,4,0.5182,0.2979
WildCard,Preflop,0,br,6,0.6253,0.3358
ab0,Preflop,1,ck,8,0.624,0.3093
WildCard,Flop,0,br,10,0.5019,0.3358
ab0,Flop,1,br,14,0.4827,0.3093
WildCard,Flop,0,ck,16,0.5019,0.3358
WildCard,Turn,0,ck,16,0.4441,0.3358
ab0,Turn,1,br,18,0.3782,0.3093
WildCard,Turn,0,ck,20,0.4441,0.3358
WildCard,River,0,ck,20,0.3444,0.3358
ab0,River,1,ck,20,0.2758,0.3093
^^^^^^,Preflop,0,br,6,0.5385,0.6
^^^^^^,Flop,0,br,10,0.7924,0.6
^^^^^^,Turn,0,br,14,0.8301,0.6
^^^^^^,River,0,ck,16,0.7202,0.6
^^^^^^,River,0,ck,20,0.7202,0.6
^^^^^^,Preflop,0,br,6,0.5716,0.5294
^^^^^^,Preflop,0,br,14,0.5716,0.5294
^^^^^^,Flop,0,br,18,0.4866,0.5294
^^^^^^,Flop,0,ck,24,0.4865,0.5294
^^^^^^,Turn,0,ck,24,0.4104,0.5294
^^^^^^,Turn,0,ck,28,0.4104,0.5294
^^^^^^,River,0,ck,28,0.4818,0.5294
^^^^^^,River,0,ck,32,0.4818,0.5294
Shooter,Preflop,0,ck,4,0.5473,0.3333
^^^^^^,Preflop,1,br,6,0.7963,0.619
Shooter,Preflop,0,ck,8,0.5473,0.3333
Shooter,Flop,0,ck,8,0.5666,0.3333
^^^^^^,Flop,1,br,10,0.8407,0.619
Shooter,Flop,0,ck,12,0.5665,0.3333
Shooter,Turn,0,ck,12,0.5126,0.3333
^^^^^^,Turn,1,br,14,0.8453,0.619
Shooter,Turn,0,ck,16,0.5126,0.3333
Shooter,River,0,ck,16,0.4212,0.3333
^^^^^^,River,1,br,18,0.8424,0.619
Shooter,River,0,ck,20,0.4212,0.3333
Shooter,Preflop,0,ck,4,0.5125,0.28
^^^^^^,Preflop,1,ck,4,0.3923,0.5417
Shooter,Flop,0,ck,4,0.3982,0.28
^^^^^^,Flop,1,ck,4,0.2629,0.5417
Shooter,Turn,0,ck,4,0.4199,0.28
^^^^^^,Turn,1,ck,4,0.2174,0.5417
Shooter,River,0,ck,4,0.9434,0.28
^^^^^^,River,1,ck,4,0.3242,0.5417
^^^^^^,Preflop,0,ck,4,0.564,0.4483
Shooter,Preflop,1,br,6,0.3306,0.2857
^^^^^^,Preflop,0,ck,8,0.564,0.4483
^^^^^^,Flop,0,ck,8,0.9373,0.4483
Shooter,Flop,1,ck,8,0.2844,0.2857
^^^^^^,Turn,0,ck,8,0.9102,0.4483
Shooter,Turn,1,ck,8,0.2451,0.2857
^^^^^^,River,0,ck,8,0.9495,0.4483
Shooter,River,1,ck,8,0.5859,0.2857
^^^^^^,Preflop,0,ck,4,0.4971,0.3939
Shooter,Preflop,1,ck,4,0.3306,0.2581
^^^^^^,Flop,0,ck,4,0.4514,0.3939
Shooter,Flop,1,ck,4,0.1881,0.2581
^^^^^^,Turn,0,ck,4,0.342,0.3939
Shooter,Turn,1,ck,4,0.5238,0.2581
^^^^^^,River,0,ck,4,0.2596,0.3939
Shooter,River,1,ck,4,0.4354,0.2581
^^^^^^,Preflop,0,ck,4,0.5849,0.3514
Shooter,Preflop,1,ck,4,0.4493,0.2353
^^^^^^,Flop,0,ck,4,0.4041,0.3514
Shooter,Flop,1,ck,4,0.5783,0.2353
^^^^^^,Turn,0,ck,4,0.4291,0.3514
Shooter,Turn,1,ck,4,0.4111,0.2353
^^^^^^,River,0,ck,4,0.4778,0.3514
Shooter,River,1,ck,4,0.1667,0.2353
^^^^^^,Preflop,0,ck,4,0.4606,0.3171
Shooter,Preflop,1,ck,4,0.4407,0.2162
^^^^^^,Flop,0,ck,4,0.3758,0.3171
Shooter,Flop,1,ck,4,0.3706,0.2162
^^^^^^,Turn,0,ck,4,0.2547,0.3171
Shooter,Turn,1,ck,4,0.2474,0.2162
^^^^^^,River,0,ck,4,0.1141,0.3171
Shooter,River,1,ck,4,0.1141,0.2162
Shooter,Preflop,0,ck,4,0.4571,0.2143
^^^^^^,Preflop,1,ck,4,0.367,0.3111
Shooter,Flop,0,ck,4,0.6895,0.2143
^^^^^^,Flop,1,br,6,0.605,0.3111
Shooter,Flop,0,br,10,0.6895,0.2143
^^^^^^,Flop,1,ck,12,0.6051,0.3111
Shooter,Turn,0,ck,12,0.7224,0.2143
^^^^^^,Turn,1,ck,12,0.6246,0.3111
Shooter,River,0,ck,12,0.8646,0.2143
^^^^^^,River,1,ck,12,0.5929,0.3111
Shooter,Preflop,0,ck,4,0.5713,0.1915
